Title,URL,Creator,Journal,Year,Citations,processed_text,SDG_Category
Analisis Perbandingan Beban Emisi Kendaraan Yang Terjadi Saat Keadaan Normal dan New Normal,https://scholar.google.com/scholar?q=+intitle:'Analisis Perbandingan Beban Emisi Kendaraan Yang Terjadi Saat Keadaan Normal dan New Normal',Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 9 (4), 921-932, 2021",2021,0,analisis perbandingan beban emisi kendaraan terjadi saat keadaan normal new normal,Energi Bersih dan Terjangkau
Analisis Kesesuaian Penggunaan Terhadap Rencana Tata Ruang Wilayah (RTRW) Di Kecamatan Natar Kabupaten Lampung Selatan,https://scholar.google.com/scholar?q=+intitle:'Analisis Kesesuaian Penggunaan Terhadap Rencana Tata Ruang Wilayah (RTRW) Di Kecamatan Natar Kabupaten Lampung Selatan',Tidak ditemukan,"DATUM Journal of Geodesy and Geomatics 1 (01), 48-54, 2021",2021,0,analisis kesesuaian penggunaan terhadap rencana tata ruang wilayah rtrw kecamatan natar kabupaten lampung selatan,Kota dan Permukiman Berkelanjutan
ANALISIS KESESUAIAN PENGGUNAAN LAHAN TERHADAP RENCANA TATA RUANG WILAYAH (RTRW) DI KECAMATAN NATAR KABUPATEN LAMPUNG SELATAN,https://scholar.google.com/scholar?q=+intitle:'ANALISIS KESESUAIAN PENGGUNAAN LAHAN TERHADAP RENCANA TATA RUANG WILAYAH (RTRW) DI KECAMATAN NATAR KABUPATEN LAMPUNG SELATAN',Tidak ditemukan,"Journal of Geodesy and Geomatics 1 (01), 48-54, 2021",2021,0,analisis kesesuaian penggunaan lahan terhadap rencana tata ruang wilayah rtrw kecamatan natar kabupaten lampung selatan,Kota dan Permukiman Berkelanjutan
ANALISIS PERUBAHAN TOPOGRAFI GUNUNG ANAK KRAKATAU PASCA ERUPSI TANGGAL 22 DESEMBER 2018 MENGGUNAKAN DATA FOTO UDARA DAN DEMNAS,https://scholar.google.com/scholar?q=+intitle:'ANALISIS PERUBAHAN TOPOGRAFI GUNUNG ANAK KRAKATAU PASCA ERUPSI TANGGAL 22 DESEMBER 2018 MENGGUNAKAN DATA FOTO UDARA DAN DEMNAS',Tidak ditemukan,"Journal of Geodesy and Geomatics 1 (2), 43-55, 2021",2021,0,analisis perubahan topografi gunung anak krakatau pasca erupsi tanggal 22 desember 2018 menggunakan data foto udara demnas,Penanganan Perubahan Iklim
Optimalisasi Aplikasi CyReborn dengan HttpURLConnection API Berbasis Framework dan Android Untuk Autentifikasi Peserta PKKMB,https://scholar.google.com/scholar?q=+intitle:'Optimalisasi Aplikasi CyReborn dengan HttpURLConnection API Berbasis Framework dan Android Untuk Autentifikasi Peserta PKKMB',Tidak ditemukan,"Jurnal Teknologi Informasi dan Ilmu Komputer (JTIIK) 8 (3), 2021",2021,1,optimalisasi aplikasi cyreborn httpurlconnection api berbasis framework android autentifikasi peserta pkkmb,Kemitraan untuk Mencapai Tujuan
The influence of social context on co-design practice between Indonesia and the UK,https://scholar.google.com/scholar?q=+intitle:'The influence of social context on co-design practice between Indonesia and the UK',Tidak ditemukan,"Lancaster University, 2021",2021,4,the influence of social context on codesign practice between indonesia and the uk,Pendidikan Berkualitas
"Correction to: Selective cytotoxicity of epidithiodiketopiperazine DC1149B, produced by marine-derived Trichoderma lixii on the cancer cells adapted to glucose starvation","https://scholar.google.com/scholar?q=+intitle:'Correction to: Selective cytotoxicity of epidithiodiketopiperazine DC1149B, produced by marine-derived Trichoderma lixii on the cancer cells adapted to glucose starvation'",Tidak ditemukan,"Journal of Natural Medicines, 1-1",2021,0,correction to selective cytotoxicity of epidithiodiketopiperazine dc1149b produced by marinederived trichoderma lixii on the cancer cells adapted to glucose starvation,Ekosistem Laut
"Selective cytotoxicity of epidithiodiketopiperazine DC1149B, produced by marine-derived Trichoderma lixii on the cancer cells adapted to glucose starvation (vol 74, pg 153, 2020)","https://scholar.google.com/scholar?q=+intitle:'Selective cytotoxicity of epidithiodiketopiperazine DC1149B, produced by marine-derived Trichoderma lixii on the cancer cells adapted to glucose starvation (vol 74, pg 153, 2020)'",Tidak ditemukan,JOURNAL OF NATURAL MEDICINES,2021,0,selective cytotoxicity of epidithiodiketopiperazine dc1149b produced by marinederived trichoderma lixii on the cancer cells adapted to glucose starvation vol 74 pg 153 2020,Ekosistem Laut
Desain Kerangka Kerja Penanganan Krisis Berbasis Komunitas di Perkotaan,https://scholar.google.com/scholar?q=+intitle:'Desain Kerangka Kerja Penanganan Krisis Berbasis Komunitas di Perkotaan',Tidak ditemukan,"Jurnal Strategi Desain dan Inovasi Sosial 2 (2), 144-153, 2021",2021,2,desain kerangka kerja penanganan krisis berbasis komunitas perkotaan,Kota dan Permukiman Berkelanjutan
"FASCIOSPYRINADINONE AND FASCIOSPYRINADINOL, NOVEL 3-ALKYLPYRIDINE SESQUITERPENOIDS FROM AN INDONESIAN MARINE SPONGE, AS SELECTIVE GROWTH INHIBITORS OF THE CANCER CELLS UNDER …","https://scholar.google.com/scholar?q=+intitle:'FASCIOSPYRINADINONE AND FASCIOSPYRINADINOL, NOVEL 3-ALKYLPYRIDINE SESQUITERPENOIDS FROM AN INDONESIAN MARINE SPONGE, AS SELECTIVE GROWTH INHIBITORS OF THE CANCER CELLS UNDER …'",Tidak ditemukan,Heterocycles: an international journal for reviews and communications in …,2021,0,fasciospyrinadinone and fasciospyrinadinol novel 3alkylpyridine sesquiterpenoids from an indonesian marine sponge as selective growth inhibitors of the cancer cells under,Ekosistem Laut
"Oxy-Polybrominated Diphenyl Ethers from the Indonesian Marine Sponge, Lamellodysidea herbacea: X-ray, SAR, and Computational Studies","https://scholar.google.com/scholar?q=+intitle:'Oxy-Polybrominated Diphenyl Ethers from the Indonesian Marine Sponge, Lamellodysidea herbacea: X-ray, SAR, and Computational Studies'",Tidak ditemukan,"Molecules 26 (21), 6328, 2021",2021,7,oxypolybrominated diphenyl ethers from the indonesian marine sponge lamellodysidea herbacea xray sar and computational studies,Ekosistem Laut
Application SEM-EDX in Biodegradation of Seafood Wastes by Sponge-Derived Actinomycetes 19C38A1 in Solid Fermentation,https://scholar.google.com/scholar?q=+intitle:'Application SEM-EDX in Biodegradation of Seafood Wastes by Sponge-Derived Actinomycetes 19C38A1 in Solid Fermentation',Tidak ditemukan,"IOP Conference Series: Earth and Environmental Science 940 (1), 012048, 2021",2021,1,application semedx in biodegradation of seafood wastes by spongederived actinomycetes 19c38a1 in solid fermentation,Ekosistem Laut
Senyawa Steroid dari Endofit Mangrove Avicennia marina Jenis Penicillium sp,https://scholar.google.com/scholar?q=+intitle:'Senyawa Steroid dari Endofit Mangrove Avicennia marina Jenis Penicillium sp',Tidak ditemukan,,2021,0,senyawa steroid endofit mangrove avicennia marina jenis penicillium sp,Ekosistem Laut
Potensi Mikroalaga Simbion Spons Di Perairan Teluk Lampung Sebagai Sumber Senyawa Eksopoliskarida (EPS),https://scholar.google.com/scholar?q=+intitle:'Potensi Mikroalaga Simbion Spons Di Perairan Teluk Lampung Sebagai Sumber Senyawa Eksopoliskarida (EPS)',Tidak ditemukan,"Jurnal Farmasi Galenika 8 (2), 76-90, 2021",2021,1,potensi mikroalaga simbion spons perairan teluk lampung sumber senyawa eksopoliskarida eps,Ekosistem Laut
Utilization of Breed Chicken Eggshells to Make Biodiesel from Waste Cooking Oil,https://scholar.google.com/scholar?q=+intitle:'Utilization of Breed Chicken Eggshells to Make Biodiesel from Waste Cooking Oil',Tidak ditemukan,"Journal of Multidisciplinary Applied Natural Science. Metro, Indonesia, 2021",2021,1,utilization of breed chicken eggshells to make biodiesel from waste cooking oil,Energi Bersih dan Terjangkau
The Addition Effect of Chitosan and Bacillus amyloliquefanciens Bacteria in the Tapioca Liquid Waste Phytoremediation Process,https://scholar.google.com/scholar?q=+intitle:'The Addition Effect of Chitosan and Bacillus amyloliquefanciens Bacteria in the Tapioca Liquid Waste Phytoremediation Process',Tidak ditemukan,"Indonesian Journal of Chemical Science 10 (1), 1-7, 2021",2021,6,the addition effect of chitosan and bacillus amyloliquefanciens bacteria in the tapioca liquid waste phytoremediation process,Air Bersih dan Sanitasi Layak
The implementation of Herringbone technique to improve reading comprehension,https://scholar.google.com/scholar?q=+intitle:'The implementation of Herringbone technique to improve reading comprehension',Tidak ditemukan,"U-JET 10 (1), 10-17, 2021",2021,1,the implementation of herringbone technique to improve reading comprehension,Pendidikan Berkualitas
THE USE OF ENGLISH SUBTITLED VIDEO ON YOUTUBE TO IMPROVE STUDENTS’VOCABULARY ACHIEVEMENT,https://scholar.google.com/scholar?q=+intitle:'THE USE OF ENGLISH SUBTITLED VIDEO ON YOUTUBE TO IMPROVE STUDENTS’VOCABULARY ACHIEVEMENT',Tidak ditemukan,"FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN, 2021",2021,0,the use of english subtitled video on youtube to improve studentsvocabulary achievement,Pendidikan Berkualitas
IMPROVING STUDENTS’SPEAKING ACHIEVEMENT BY USING WHATSAPP GROUP APPLICATION IN SMP NEGERI 4 NATAR LAMPUNG SELATAN,https://scholar.google.com/scholar?q=+intitle:'IMPROVING STUDENTS’SPEAKING ACHIEVEMENT BY USING WHATSAPP GROUP APPLICATION IN SMP NEGERI 4 NATAR LAMPUNG SELATAN',Tidak ditemukan,"FAKULTAS ILMU KEGURUAN DAN ILMU PENDIDIKAN, 2021",2021,1,improving studentsspeaking achievement by using whatsapp group application in smp negeri 4 natar lampung selatan,Pendidikan Berkualitas
Studi Pendekatan Perencanaan Kota Kawasan Perkantoran Kabupaten Karimun,https://scholar.google.com/scholar?q=+intitle:'Studi Pendekatan Perencanaan Kota Kawasan Perkantoran Kabupaten Karimun',Tidak ditemukan,"Jurnal Pelita Kota 2 (I), 25-35, 2021",2021,0,studi pendekatan perencanaan kota kawasan perkantoran kabupaten karimun,Kota dan Permukiman Berkelanjutan
ANALYSIS OF MEAN DIFFERENCE OF TOTAL S-RBD SARSCoV2 BETWEEN POST CORONAVAC VACCINATION AND COVID-19 SURVIVAL,https://scholar.google.com/scholar?q=+intitle:'ANALYSIS OF MEAN DIFFERENCE OF TOTAL S-RBD SARSCoV2 BETWEEN POST CORONAVAC VACCINATION AND COVID-19 SURVIVAL',Tidak ditemukan,,2021,0,analysis of mean difference of total srbd sarscov2 between post coronavac vaccination and covid19 survival,Kesehatan dan Kesejahteraan
ANALYSIS OF EFFECTIVENESS OF THE CORONAVAC VACCINE FOR THE FORMATION OF TOTAL SARS-CoV-2 S-RBD ANTIBODIES IN HEALTH PERSONNEL VACCINATION,https://scholar.google.com/scholar?q=+intitle:'ANALYSIS OF EFFECTIVENESS OF THE CORONAVAC VACCINE FOR THE FORMATION OF TOTAL SARS-CoV-2 S-RBD ANTIBODIES IN HEALTH PERSONNEL VACCINATION',Tidak ditemukan,,2021,0,analysis of effectiveness of the coronavac vaccine for the formation of total sarscov2 srbd antibodies in health personnel vaccination,Kesehatan dan Kesejahteraan
"UPAYA PENINGKATAN, PENGETAHUAN, DAN PEMAHAMAN TENTANG UPAYA PENCEGAHAN, DIAGNOSIS, DAN PROGRAM VAKSINASI PENYAKIT CORONAVIRUS DISEASE-19","https://scholar.google.com/scholar?q=+intitle:'UPAYA PENINGKATAN, PENGETAHUAN, DAN PEMAHAMAN TENTANG UPAYA PENCEGAHAN, DIAGNOSIS, DAN PROGRAM VAKSINASI PENYAKIT CORONAVIRUS DISEASE-19'",Tidak ditemukan,"fakultas kedokteran universitas lampung, 2021",2021,0,upaya peningkatan pengetahuan pemahaman tentang upaya pencegahan diagnosis program vaksinasi penyakit coronavirus disease19,Kesehatan dan Kesejahteraan
Penatalaksaan Holistik Pada Pasien Tinea Kapitis Melalui Pendekatan Kedokteran Keluarga,https://scholar.google.com/scholar?q=+intitle:'Penatalaksaan Holistik Pada Pasien Tinea Kapitis Melalui Pendekatan Kedokteran Keluarga',Tidak ditemukan,"Medical Profession Journal of Lampung 11 (1), 1-7, 2021",2021,1,penatalaksaan holistik pasien tinea kapitis melalui pendekatan kedokteran keluarga,Kesehatan dan Kesejahteraan
Perbaikan Asupan Makan Pada Pasien Tuberkulosis Anak Usia 11 Tahun Setelah dilakukan Pendekatan Kedokteran Keluarga Secara Holistik,https://scholar.google.com/scholar?q=+intitle:'Perbaikan Asupan Makan Pada Pasien Tuberkulosis Anak Usia 11 Tahun Setelah dilakukan Pendekatan Kedokteran Keluarga Secara Holistik',Tidak ditemukan,"Medical Profession Journal of Lampung 10 (4), 743-753, 2021",2021,2,perbaikan asupan makan pasien tuberkulosis anak usia 11 tahun setelah dilakukan pendekatan kedokteran keluarga secara holistik,Kesehatan dan Kesejahteraan
Internasional 1,https://scholar.google.com/scholar?q=+intitle:'Internasional 1',Tidak ditemukan,"FK Unila, 2021",2021,0,internasional 1,Tanpa Kemiskinan
"SURVEY OF THE SCHOOL CANTEEN, OPPORTUNITIES FOR ANEMIAREDUCTION TO YOUNG WOMEN SCHOOL–BASED IN THE CITY OF BANDAR LAMPUNG","https://scholar.google.com/scholar?q=+intitle:'SURVEY OF THE SCHOOL CANTEEN, OPPORTUNITIES FOR ANEMIAREDUCTION TO YOUNG WOMEN SCHOOL–BASED IN THE CITY OF BANDAR LAMPUNG'",Tidak ditemukan,"Turkish Journal of Physiotherapy and Rehabilitation 32 (3), 3686-3689, 2021",2021,0,survey of the school canteen opportunities for anemiareduction to young women schoolbased in the city of bandar lampung,Tanpa Kelaparan
"Similarity artikel: Survey of the School Canteen, opportunities for Anemia Reduction to Young Women School–Based in the City of Bandar Lampung","https://scholar.google.com/scholar?q=+intitle:'Similarity artikel: Survey of the School Canteen, opportunities for Anemia Reduction to Young Women School–Based in the City of Bandar Lampung'",Tidak ditemukan,Turkish Physiotherapy Association,2021,0,similarity artikel survey of the school canteen opportunities for anemia reduction to young women schoolbased in the city of bandar lampung,Tanpa Kelaparan
Hubungan Tingkat Konsumsi Energi dan Protein dengan Status Gizi Balita,https://scholar.google.com/scholar?q=+intitle:'Hubungan Tingkat Konsumsi Energi dan Protein dengan Status Gizi Balita',Tidak ditemukan,"Jurnal Ilmiah Kesehatan Sandi Husada 10 (2), 598-604",2021,0,hubungan tingkat konsumsi energi protein status gizi balita,Kesehatan dan Kesejahteraan
Penatalaksanaan Arthritis Gout pada Perempuan Usia 59 Tahun dengan Pendekatan Kedokteran Keluarga,https://scholar.google.com/scholar?q=+intitle:'Penatalaksanaan Arthritis Gout pada Perempuan Usia 59 Tahun dengan Pendekatan Kedokteran Keluarga',Tidak ditemukan,"MAJORITY 10 (2), 1-8, 2021",2021,0,penatalaksanaan arthritis gout perempuan usia 59 tahun pendekatan kedokteran keluarga,Kesehatan dan Kesejahteraan
Penatalaksanaan Holistik Pada Pasien Tuberkulosis Anak Usia 2 Tahun Di Puskesmas Pasar Ambon Melalui Pendekatan Kedokteran Keluarga,https://scholar.google.com/scholar?q=+intitle:'Penatalaksanaan Holistik Pada Pasien Tuberkulosis Anak Usia 2 Tahun Di Puskesmas Pasar Ambon Melalui Pendekatan Kedokteran Keluarga',Tidak ditemukan,"Medical Profession Journal of Lampung 11 (3), 266-276, 2021",2021,0,penatalaksanaan holistik pasien tuberkulosis anak usia 2 tahun puskesmas pasar ambon melalui pendekatan kedokteran keluarga,Kesehatan dan Kesejahteraan
Penyuluhan Pemberdayaan Masyarakat Desa Dalam Meningkatkan Perekonomian Keluarga,https://scholar.google.com/scholar?q=+intitle:'Penyuluhan Pemberdayaan Masyarakat Desa Dalam Meningkatkan Perekonomian Keluarga',Tidak ditemukan,"Jurnal Peradaban Masyarakat 1 (1), 17-21, 2021",2021,3,penyuluhan pemberdayaan masyarakat desa meningkatkan perekonomian keluarga,Pekerjaan Layak dan Pertumbuhan Ekonomi
Performance Method of Maximum Daily Rainfall Frequency Analysis Using Correlation,https://scholar.google.com/scholar?q=+intitle:'Performance Method of Maximum Daily Rainfall Frequency Analysis Using Correlation',Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 8 (1), 147-156, 2021",2021,0,performance method of maximum daily rainfall frequency analysis using correlation,Penanganan Perubahan Iklim
"Efisiensi Penurunan Kadar COD, TSS, dan TDS pada Air Limbah Industri Pangan menggunakan Koagulan Poly Alumunium Chloride dengan metode Jar Test","https://scholar.google.com/scholar?q=+intitle:'Efisiensi Penurunan Kadar COD, TSS, dan TDS pada Air Limbah Industri Pangan menggunakan Koagulan Poly Alumunium Chloride dengan metode Jar Test'",Tidak ditemukan,"Warta Akab 45 (2), 2021",2021,8,efisiensi penurunan kadar cod tss tds air limbah industri pangan menggunakan koagulan poly alumunium chloride metode jar test,Air Bersih dan Sanitasi Layak
"Analisis Pengukuran Logam Cu, Fe, Mn, dan Pb pada Variasi Preparasi Suhu dan Pelarut","https://scholar.google.com/scholar?q=+intitle:'Analisis Pengukuran Logam Cu, Fe, Mn, dan Pb pada Variasi Preparasi Suhu dan Pelarut'",Tidak ditemukan,"WARTA AKAB 45 (2), 2021",2021,0,analisis pengukuran logam cu fe mn pb variasi preparasi suhu pelarut,Energi Bersih dan Terjangkau
Comparative Analysis of Measured Tidal Data with Tidal Data from Forecasting (Case Study of Tanjung Priok Tidal Station),https://scholar.google.com/scholar?q=+intitle:'Comparative Analysis of Measured Tidal Data with Tidal Data from Forecasting (Case Study of Tanjung Priok Tidal Station)',Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 9 (1), 485143, 2021",2021,0,comparative analysis of measured tidal data with tidal data from forecasting case study of tanjung priok tidal station,Ekosistem Laut
Analisis Pemodelan Numerik Redaman Breakwater Tenggelam Tipe Berlubang dan Tidak Berlubang Menggunakan Sigerd,https://scholar.google.com/scholar?q=+intitle:'Analisis Pemodelan Numerik Redaman Breakwater Tenggelam Tipe Berlubang dan Tidak Berlubang Menggunakan Sigerd',Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 9 (1), 157-166, 2021",2021,0,analisis pemodelan numerik redaman breakwater tenggelam tipe berlubang tidak berlubang menggunakan sigerd,Air Bersih dan Sanitasi Layak
Penggunaan Pasir Seragam pada Perbaikan Subgrade Ditinjau Terhadap Tebal Perkerasan Jalan (Swelling Potential dan Non Swelling Potential),https://scholar.google.com/scholar?q=+intitle:'Penggunaan Pasir Seragam pada Perbaikan Subgrade Ditinjau Terhadap Tebal Perkerasan Jalan (Swelling Potential dan Non Swelling Potential)',Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 9 (2), 220-230, 2021",2021,0,penggunaan pasir seragam perbaikan subgrade ditinjau terhadap tebal perkerasan jalan swelling potential non swelling potential,Penanganan Perubahan Iklim
Studi Analisis Stabilitas Lereng Tanah Timbunan Menggunakan Metode Fellinius Dan Bishop Serta Penanggulangannya (Studi Kasus: Perumahan Citraland Bandar Lampung),https://scholar.google.com/scholar?q=+intitle:'Studi Analisis Stabilitas Lereng Tanah Timbunan Menggunakan Metode Fellinius Dan Bishop Serta Penanggulangannya (Studi Kasus: Perumahan Citraland Bandar Lampung)',Tidak ditemukan,"FAKULTAS TEKNIK, 2021",2021,1,studi analisis stabilitas lereng tanah timbunan menggunakan metode fellinius bishop serta penanggulangannya studi kasus perumahan citraland bandar lampung,Kota dan Permukiman Berkelanjutan
Evaluasi Stabilitas Lereng Pada Ruas Jalan C. 10 Perumahan Citraland Bandar Lampung Menggunakan Program Komputasi dan Penanggulangannya,https://scholar.google.com/scholar?q=+intitle:'Evaluasi Stabilitas Lereng Pada Ruas Jalan C. 10 Perumahan Citraland Bandar Lampung Menggunakan Program Komputasi dan Penanggulangannya',Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 9 (4), 729-738, 2021",2021,0,evaluasi stabilitas lereng ruas jalan c 10 perumahan citraland bandar lampung menggunakan program komputasi penanggulangannya,Kota dan Permukiman Berkelanjutan
Studi Hubungan Pengembangan (Swelling) dengan Tebal Perkerasan pada Subgrade Jalan Yang Dicampur dengan Material Pasir,https://scholar.google.com/scholar?q=+intitle:'Studi Hubungan Pengembangan (Swelling) dengan Tebal Perkerasan pada Subgrade Jalan Yang Dicampur dengan Material Pasir',Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 8 (2), 291-302, 2021",2021,0,studi hubungan pengembangan swelling tebal perkerasan subgrade jalan dicampur material pasir,Air Bersih dan Sanitasi Layak
Studi Kasus Pada Ruas Jalan Kecamatan Batu Ketulis Lampung Barat dengan Menggunakan Analisis Komputasi dan Metode Penanganannya,https://scholar.google.com/scholar?q=+intitle:'Studi Kasus Pada Ruas Jalan Kecamatan Batu Ketulis Lampung Barat dengan Menggunakan Analisis Komputasi dan Metode Penanganannya',Tidak ditemukan,"JRSDD 9 (3), 397-410, 2021",2021,0,studi kasus ruas jalan kecamatan batu ketulis lampung barat menggunakan analisis komputasi metode penanganannya,Kota dan Permukiman Berkelanjutan
Studi Long Storage Sebagai Upaya Mengatasi Kekeringan Di Daerah Cinta Manis Sumatera Selatan,https://scholar.google.com/scholar?q=+intitle:'Studi Long Storage Sebagai Upaya Mengatasi Kekeringan Di Daerah Cinta Manis Sumatera Selatan',Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 9 (1), 1-12, 2021",2021,0,studi long storage upaya mengatasi kekeringan daerah cinta manis sumatera selatan,Ekosistem Darat
Perbandingan Intensitas Curah Hujan Menggunakan Data Badan Meteorologi Klimatologi dan Geofisika (BMKG) dan Satelit Tropical Rainfall Measuring Missions (TRMM) di West Java,https://scholar.google.com/scholar?q=+intitle:'Perbandingan Intensitas Curah Hujan Menggunakan Data Badan Meteorologi Klimatologi dan Geofisika (BMKG) dan Satelit Tropical Rainfall Measuring Missions (TRMM) di West Java',Tidak ditemukan,"FAKULTAS TEKNIK, 2021",2021,1,perbandingan intensitas curah hujan menggunakan data badan meteorologi klimatologi geofisika bmkg satelit tropical rainfall measuring missions trmm west java,Penanganan Perubahan Iklim
"Analisis Data Curah Hujan yang Hilang dengan Menggunakan Metode Normal Ratio, Inversed Square Distance, Rata-Rata Aljabar dan Metode Modifikasi","https://scholar.google.com/scholar?q=+intitle:'Analisis Data Curah Hujan yang Hilang dengan Menggunakan Metode Normal Ratio, Inversed Square Distance, Rata-Rata Aljabar dan Metode Modifikasi'",Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 9 (3), 559-570, 2021",2021,0,analisis data curah hujan hilang menggunakan metode normal ratio inversed square distance ratarata aljabar metode modifikasi,Penanganan Perubahan Iklim
"Validasi Metode untuk Mencari Data Curah Hujan dengan Menggunakan Metode Rata-Rata Aljabar, Normal Ratio, Inversed Square Distance dan Modified Inversed Square Distance","https://scholar.google.com/scholar?q=+intitle:'Validasi Metode untuk Mencari Data Curah Hujan dengan Menggunakan Metode Rata-Rata Aljabar, Normal Ratio, Inversed Square Distance dan Modified Inversed Square Distance'",Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 9 (4), 484899, 2021",2021,1,validasi metode mencari data curah hujan menggunakan metode ratarata aljabar normal ratio inversed square distance modified inversed square distance,Penanganan Perubahan Iklim
Analisis Perbandingan Data Pemodelan Pasang Surut BIG Dengan Data Pengukuran Pasang Surut UHSLC Pada Stasiun Tanjung Lesung,https://scholar.google.com/scholar?q=+intitle:'Analisis Perbandingan Data Pemodelan Pasang Surut BIG Dengan Data Pengukuran Pasang Surut UHSLC Pada Stasiun Tanjung Lesung',Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 8 (3), 505-514, 2021",2021,0,analisis perbandingan data pemodelan pasang surut big data pengukuran pasang surut uhslc stasiun tanjung lesung,Ekosistem Laut
Komparasi Kadar Daya Dukung Tanah Berbutir Halus Berdasarkan Uji CBR Menggunakan Alat Tekan Modifikasi dan Modified Proctor,https://scholar.google.com/scholar?q=+intitle:'Komparasi Kadar Daya Dukung Tanah Berbutir Halus Berdasarkan Uji CBR Menggunakan Alat Tekan Modifikasi dan Modified Proctor',Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 8 (4), 821-830, 2021",2021,0,komparasi kadar daya dukung tanah berbutir halus berdasarkan uji cbr menggunakan alat tekan modifikasi modified proctor,Air Bersih dan Sanitasi Layak
Comparative Analysis of Tidal Data from Forecasting Results with Measured Tide Data (Meneng Tidal Station Case Study),https://scholar.google.com/scholar?q=+intitle:'Comparative Analysis of Tidal Data from Forecasting Results with Measured Tide Data (Meneng Tidal Station Case Study)',Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 9 (2), 484844, 2021",2021,0,comparative analysis of tidal data from forecasting results with measured tide data meneng tidal station case study,Ekosistem Laut
TINGKAT KETERAMPILAN TEKNIK DASAR BERMAIN SEPAKBOLA DI TINJAU DARI ANTROPOMETRI PADA PEMAIN SEKOLAH SEPAKBOLA (SSB) SYECH YUSUF,https://scholar.google.com/scholar?q=+intitle:'TINGKAT KETERAMPILAN TEKNIK DASAR BERMAIN SEPAKBOLA DI TINJAU DARI ANTROPOMETRI PADA PEMAIN SEKOLAH SEPAKBOLA (SSB) SYECH YUSUF',Tidak ditemukan,"Jurnal Ilara 12 (3), 1-7, 2021",2021,0,tingkat keterampilan teknik dasar bermain sepakbola tinjau antropometri pemain sekolah sepakbola ssb syech yusuf,Pendidikan Berkualitas
PENGARUH EL NINO DAN LA NINA TERHADAP DATA-DATA HUJAN KABUPATEN LAMPUNG BARAT PROVINSI LAMPUNG,https://scholar.google.com/scholar?q=+intitle:'PENGARUH EL NINO DAN LA NINA TERHADAP DATA-DATA HUJAN KABUPATEN LAMPUNG BARAT PROVINSI LAMPUNG',Tidak ditemukan,"FAKULTAS TEKNIK, 2021",2021,0,pengaruh el nino la nina terhadap datadata hujan kabupaten lampung barat provinsi lampung,Ekosistem Darat
"Analisis Data Curah Hujan yang Hilang dengan Menggunakan Metode Normal Ratio, Inversed Square Distance, Rata–Rata Aljabar dan Metode Modifikasi (Studi Kasus Curah Hujan …","https://scholar.google.com/scholar?q=+intitle:'Analisis Data Curah Hujan yang Hilang dengan Menggunakan Metode Normal Ratio, Inversed Square Distance, Rata–Rata Aljabar dan Metode Modifikasi (Studi Kasus Curah Hujan …'",Tidak ditemukan,"Analisis Data Curah Hujan yang Hilang dengan Menggunakan Metode Normal Ratio …, 2021",2021,0,analisis data curah hujan hilang menggunakan metode normal ratio inversed square distance ratarata aljabar metode modifikasi studi kasus curah hujan,Penanganan Perubahan Iklim
Identifikasi Kondisi Jalan Legundi Bunder KM 10+ 000-12+ 000 Jawa Timur Dengan Metode Bina Marga,https://scholar.google.com/scholar?q=+intitle:'Identifikasi Kondisi Jalan Legundi Bunder KM 10+ 000-12+ 000 Jawa Timur Dengan Metode Bina Marga',Tidak ditemukan,"Universitas 17 Agustus 1945 Surabaya, 2021",2021,0,identifikasi kondisi jalan legundi bunder km 10 00012 000 jawa timur metode bina marga,Kota dan Permukiman Berkelanjutan
Clinical teaching Effectiveness in RSUD dr. H. Abdul Moeloek of Lampung Province,https://scholar.google.com/scholar?q=+intitle:'Clinical teaching Effectiveness in RSUD dr. H. Abdul Moeloek of Lampung Province',Tidak ditemukan,"MEDULA, medicalprofession journal of lampung university 10 (4), 638-643, 2021",2021,0,clinical teaching effectiveness in rsud dr h abdul moeloek of lampung province,Pendidikan Berkualitas
Active Learning di Pendidikan Kedokteran,https://scholar.google.com/scholar?q=+intitle:'Active Learning di Pendidikan Kedokteran',Tidak ditemukan,"Jurnal Kedokteran Universitas Lampung 5 (1), 54-61, 2021",2021,4,active learning pendidikan kedokteran,Pendidikan Berkualitas
