Title,URL,Creator,Journal,Year,Citations,processed_text,SDG_Category
2. PERFORMANCE OF DRY HYDROPONIC SYSTEM ON CULTIVATION OF GREEN LETTUCE (Lactuca sativa L.),https://scholar.google.com/scholar?q=+intitle:'2. PERFORMANCE OF DRY HYDROPONIC SYSTEM ON CULTIVATION OF GREEN LETTUCE (Lactuca sativa L.)',Tidak ditemukan,"Jurnal Ilmiah Rekayasa Pertanian dan Biosistem 9 (1), 37-47, 2021",2021,1,2 performance of dry hydroponic system on cultivation of green lettuce lactuca sativa l,Air Bersih dan Sanitasi Layak
"Pemetaan jalur interpretasi ekowisata di desa Pahmungan, kabupaten Pesisir Barat","https://scholar.google.com/scholar?q=+intitle:'Pemetaan jalur interpretasi ekowisata di desa Pahmungan, kabupaten Pesisir Barat'",Tidak ditemukan,"Jurnal Hutan Tropis 9 (1), 173-180, 2021",2021,5,pemetaan jalur interpretasi ekowisata desa pahmungan kabupaten pesisir barat,Ekosistem Darat
"PENGARUH CITRA MEREK, KETERLIBATAN DAN PENGETAHUAN PRODUK TERHADAP NIAT BELI PRODUK-PRODUK THE BODYSHOP DI BANDAR LAMPUNG","https://scholar.google.com/scholar?q=+intitle:'PENGARUH CITRA MEREK, KETERLIBATAN DAN PENGETAHUAN PRODUK TERHADAP NIAT BELI PRODUK-PRODUK THE BODYSHOP DI BANDAR LAMPUNG'",Tidak ditemukan,"Eqien-Jurnal Ekonomi Dan Bisnis 11 (1), 1357–1365-1357–1365, 2022",2022,3,pengaruh citra merek keterlibatan pengetahuan produk terhadap niat beli produkproduk the bodyshop bandar lampung,Konsumsi dan Produksi Bertanggung Jawab
Abundance and distribution of reef fish in Pahawang Island Waters Pesawaran District Lampung,https://scholar.google.com/scholar?q=+intitle:'Abundance and distribution of reef fish in Pahawang Island Waters Pesawaran District Lampung',Tidak ditemukan,"Jurnal Ilmu Kelautan Kepulauan 4 (1), 2021",2021,0,abundance and distribution of reef fish in pahawang island waters pesawaran district lampung,Ekosistem Laut
Model Youth Detention Center Berbasis Indonesian Juvenile Justice System Dan Literacy Skill,https://scholar.google.com/scholar?q=+intitle:'Model Youth Detention Center Berbasis Indonesian Juvenile Justice System Dan Literacy Skill',Tidak ditemukan,"Universitas Lampung, 2021",2021,0,model youth detention center berbasis indonesian juvenile justice system literacy skill,Pendidikan Berkualitas
EFFECT OF THE GOVERNMENT INTERVENTION PROGRAM TO THE CROP INSURANCE PARTICIPATION LEVEL,https://scholar.google.com/scholar?q=+intitle:'EFFECT OF THE GOVERNMENT INTERVENTION PROGRAM TO THE CROP INSURANCE PARTICIPATION LEVEL',Tidak ditemukan,"Jurnal Manajemen & Agribisnis 18 (1), 1-1, 2021",2021,4,effect of the government intervention program to the crop insurance participation level,Konsumsi dan Produksi Bertanggung Jawab
Penerapan Model Pendidikan Ramah Anak Dalam Mendukung Partisipasi Siswa,https://scholar.google.com/scholar?q=+intitle:'Penerapan Model Pendidikan Ramah Anak Dalam Mendukung Partisipasi Siswa',Tidak ditemukan,"Elementary: Jurnal Ilmiah Pendidikan Dasar / 8 (Vol 8 No 1 (2022)), 2022",2022,0,penerapan model pendidikan ramah anak mendukung partisipasi siswa,Pendidikan Berkualitas
The use of collaborative strategic reading to improve students’ reading comprehension.,https://scholar.google.com/scholar?q=+intitle:'The use of collaborative strategic reading to improve students’ reading comprehension.',Tidak ditemukan,"U-JET 10 (4), 383-389, 2021",2021,0,the use of collaborative strategic reading to improve students reading comprehension,Pendidikan Berkualitas
Biogas Purification by CO₂ Reduction in Bubble Column Using Ca (OH) ₂ and NaOH,https://scholar.google.com/scholar?q=+intitle:'Biogas Purification by CO₂ Reduction in Bubble Column Using Ca (OH) ₂ and NaOH',Tidak ditemukan,"International Conference on Sustainable Biomass (ICSB 2019), 153-157, 2021",2021,0,biogas purification by co₂ reduction in bubble column using ca oh ₂ and naoh,Energi Bersih dan Terjangkau
"Agronomic characters, genetic and phenotypic diversity coefficients, and heritability of 12 genotypes of rice","https://scholar.google.com/scholar?q=+intitle:'Agronomic characters, genetic and phenotypic diversity coefficients, and heritability of 12 genotypes of rice'",Tidak ditemukan,"Biodiversitas Journal of Biological Diversity 22 (3), 2021",2021,23,agronomic characters genetic and phenotypic diversity coefficients and heritability of 12 genotypes of rice,Ekosistem Darat
"Similarity Check: Simanjuntak, Wasinton and Sembiring, Simon and Pandiangan, Kamisah Delilawati and Syani, Faradilla and Situmeang, Rudy TM (2016) The Use of Liquid Smoke as a …","https://scholar.google.com/scholar?q=+intitle:'Similarity Check: Simanjuntak, Wasinton and Sembiring, Simon and Pandiangan, Kamisah Delilawati and Syani, Faradilla and Situmeang, Rudy TM (2016) The Use of Liquid Smoke as a …'",Tidak ditemukan,-,2021,0,similarity check simanjuntak wasinton and sembiring simon and pandiangan kamisah delilawati and syani faradilla and situmeang rudy tm 2016 the use of liquid smoke as a,Air Bersih dan Sanitasi Layak
"A Way To Save The Nation’s With Drug-Free. ICCD, 3 (1), 232-235","https://scholar.google.com/scholar?q=+intitle:'A Way To Save The Nation’s With Drug-Free. ICCD, 3 (1), 232-235'",Tidak ditemukan,,2021,26,a way to save the nations with drugfree iccd 3 1 232235,Tanpa Kelaparan
"The influence of el nino and la nina on rainfall data of east lampung regency, lampung province","https://scholar.google.com/scholar?q=+intitle:'The influence of el nino and la nina on rainfall data of east lampung regency, lampung province'",Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 9 (2), 131-240, 2021",2021,0,the influence of el nino and la nina on rainfall data of east lampung regency lampung province,Penanganan Perubahan Iklim
PENGARUH PROSES PEMBELAJARAN DARING PADA MASA PANDEMI COVID-19 TERHADAP PERILAKU BELAJAR SISWA KELAS TINGGI DI SD NEGERI 6 KENDARI,https://scholar.google.com/scholar?q=+intitle:'PENGARUH PROSES PEMBELAJARAN DARING PADA MASA PANDEMI COVID-19 TERHADAP PERILAKU BELAJAR SISWA KELAS TINGGI DI SD NEGERI 6 KENDARI',Tidak ditemukan,"Jurnal Sultra Elementary School 2 (1), 23-30, 2021",2021,0,pengaruh proses pembelajaran daring masa pandemi covid19 terhadap perilaku belajar siswa kelas tinggi sd negeri 6 kendari,Pendidikan Berkualitas
Financial services authority supervision to non bank financial institutions based on cooperatives,https://scholar.google.com/scholar?q=+intitle:'Financial services authority supervision to non bank financial institutions based on cooperatives',Tidak ditemukan,"international journal psychology and education 58 (hukum), 8, 2021",2021,0,financial services authority supervision to non bank financial institutions based on cooperatives,Konsumsi dan Produksi Bertanggung Jawab
Angioedema Pada Penderita Systemic Lupus Erhytematosus (SLE),https://scholar.google.com/scholar?q=+intitle:'Angioedema Pada Penderita Systemic Lupus Erhytematosus (SLE)',Tidak ditemukan,"Jurnal Kedokteran Universitas Lampung 6 (2), 75-78, 2022",2022,0,angioedema penderita systemic lupus erhytematosus sle,Kesehatan dan Kesejahteraan
DETERMINAN SELF DISCLOSURE PADA RESPONDEN SENSUS,https://scholar.google.com/scholar?q=+intitle:'DETERMINAN SELF DISCLOSURE PADA RESPONDEN SENSUS',Tidak ditemukan,"SOSIOLOGI: Jurnal Ilmiah Kajian Ilmu Sosial dan Budaya 24 (2), 270-289, 2022",2022,1,determinan self disclosure responden sensus,Kemitraan untuk Mencapai Tujuan
Studi Numerik Perkuatan Balok Beton Bertulang dengan Mengkombinasikan Penggunaan GFRP dan Wire Mesh pada Beton Mutu Normal,https://scholar.google.com/scholar?q=+intitle:'Studi Numerik Perkuatan Balok Beton Bertulang dengan Mengkombinasikan Penggunaan GFRP dan Wire Mesh pada Beton Mutu Normal',Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 8 (2), 237-246, 2021",2021,0,studi numerik perkuatan balok beton bertulang mengkombinasikan penggunaan gfrp wire mesh beton mutu normal,Berkurangnya Kesenjangan
Hukum Tata Negara,https://scholar.google.com/scholar?q=+intitle:'Hukum Tata Negara',Tidak ditemukan,"Eureka Media Aksara, 2021",2021,1,hukum tata negara,"Perdamaian, Keadilan dan Kelembagaan"
Mapping international laws on human rights in the 1945 constitution of the republic indonesia,https://scholar.google.com/scholar?q=+intitle:'Mapping international laws on human rights in the 1945 constitution of the republic indonesia',Tidak ditemukan,"JASSP 1 (1), 18-26, 2021",2021,9,mapping international laws on human rights in the 1945 constitution of the republic indonesia,"Perdamaian, Keadilan dan Kelembagaan"
Development of HOTS Assessment Instruments on Newton's Law of Motion by Using Multiple Types of Problems in High School Physics Lessons,https://scholar.google.com/scholar?q=+intitle:'Development of HOTS Assessment Instruments on Newton's Law of Motion by Using Multiple Types of Problems in High School Physics Lessons',Tidak ditemukan,"Jurnal Pembelajarana Fisika 9 (2), 2021",2021,0,development of hots assessment instruments on newtons law of motion by using multiple types of problems in high school physics lessons,Pendidikan Berkualitas
Rancang Bangun Prototype Kontrol Gorden Otomatis Via Telegram Berbasis Arduino,https://scholar.google.com/scholar?q=+intitle:'Rancang Bangun Prototype Kontrol Gorden Otomatis Via Telegram Berbasis Arduino',Tidak ditemukan,"Insect (Informatics and Security): Jurnal Teknik Informatika 6 (2), 37-43, 2021",2021,2,rancang bangun prototype kontrol gorden otomatis via telegram berbasis arduino,Kemitraan untuk Mencapai Tujuan
Persalinan Preterm Pada Kehamilan Remaja,https://scholar.google.com/scholar?q=+intitle:'Persalinan Preterm Pada Kehamilan Remaja',Tidak ditemukan,"Jurnal Penelitian Perawat Profesional 4 (4), 1135-1142, 2022",2022,6,persalinan preterm kehamilan remaja,Kesetaraan Gender
Similirity: SOLIDARITAS SOSIAL DAN INTEGRASI SOSIAL: PERSEPSI MAHASISWA FISIP UNIVERSITAS LAMPUNG,https://scholar.google.com/scholar?q=+intitle:'Similirity: SOLIDARITAS SOSIAL DAN INTEGRASI SOSIAL: PERSEPSI MAHASISWA FISIP UNIVERSITAS LAMPUNG',Tidak ditemukan,"JANTRO UNAD, 2021",2021,0,similirity solidaritas sosial integrasi sosial persepsi mahasiswa fisip universitas lampung,Pendidikan Berkualitas
PENGARUH PEMBERIAN EKSTRAK HABBATUSSAUDA (Nigella sativa) TERHADAP KADAR GLUKOSA DARAH TIKUS PUTIH (Rattus norvegicus) GALUR WISTAR JANTAN YANG DIINDUKSI ALOKSAN SEBAGAI UPAYA …,https://scholar.google.com/scholar?q=+intitle:'PENGARUH PEMBERIAN EKSTRAK HABBATUSSAUDA (Nigella sativa) TERHADAP KADAR GLUKOSA DARAH TIKUS PUTIH (Rattus norvegicus) GALUR WISTAR JANTAN YANG DIINDUKSI ALOKSAN SEBAGAI UPAYA …',Tidak ditemukan,"PREPOTIF: Jurnal Kesehatan Masyarakat 5 (1), 408-414",2021,0,pengaruh pemberian ekstrak habbatussauda nigella sativa terhadap kadar glukosa darah tikus putih rattus norvegicus galur wistar jantan diinduksi aloksan upaya,Tanpa Kelaparan
"EFFECT OF LONG-TERM CASSAVA CULTIVATION ON THE MORPHOLOGY AND PROPERTIES OF SOILS IN LAMPUNG, SOUTHERN SUMATRA, INDONESIA","https://scholar.google.com/scholar?q=+intitle:'EFFECT OF LONG-TERM CASSAVA CULTIVATION ON THE MORPHOLOGY AND PROPERTIES OF SOILS IN LAMPUNG, SOUTHERN SUMATRA, INDONESIA'",Tidak ditemukan,"International Journal of GEOMATE 20 (79), 168-176, 2021",2021,1,effect of longterm cassava cultivation on the morphology and properties of soils in lampung southern sumatra indonesia,Ekosistem Darat
SECONDARY METABOLITE ANALYSIS OF ORCHID MYCORRHIZA ANTAGONIST TEST RESULTS AGAINST ORSV,https://scholar.google.com/scholar?q=+intitle:'SECONDARY METABOLITE ANALYSIS OF ORCHID MYCORRHIZA ANTAGONIST TEST RESULTS AGAINST ORSV',Tidak ditemukan,,2021,0,secondary metabolite analysis of orchid mycorrhiza antagonist test results against orsv,Tanpa Kelaparan
Understanding study of sustainable food agricultural land (LP2B) using spatial approach South Pringsewu District,https://scholar.google.com/scholar?q=+intitle:'Understanding study of sustainable food agricultural land (LP2B) using spatial approach South Pringsewu District',Tidak ditemukan,"Int. J. Multicult. Multi-Relig 8, 74-86, 2021",2021,7,understanding study of sustainable food agricultural land lp2b using spatial approach south pringsewu district,Kota dan Permukiman Berkelanjutan
Pengembangan Modul Pembelajaran Menulis Iklan Layanan Masyarakat di SMP Berbasis Pendekatan Saintifik,https://scholar.google.com/scholar?q=+intitle:'Pengembangan Modul Pembelajaran Menulis Iklan Layanan Masyarakat di SMP Berbasis Pendekatan Saintifik',Tidak ditemukan,"Jurnal Kata: Bahasa, Sastra, dan Pembelajarannya 9 (2 Sep), 101-110, 2021",2021,1,pengembangan modul pembelajaran menulis iklan layanan masyarakat smp berbasis pendekatan saintifik,Pendidikan Berkualitas
Model dan strategi penanaman nilai-nilai antikorupsi di sekolah dasar,https://scholar.google.com/scholar?q=+intitle:'Model dan strategi penanaman nilai-nilai antikorupsi di sekolah dasar',Tidak ditemukan,"Bhineka Tunggal Ika: Kajian Teori Dan Praktik Pendidikan PKN 8 (01), 21-31, 2021",2021,21,model strategi penanaman nilainilai antikorupsi sekolah dasar,Pendidikan Berkualitas
The antiSMASH database version 3: increased taxonomic coverage and new query features for modular enzymes,https://scholar.google.com/scholar?q=+intitle:'The antiSMASH database version 3: increased taxonomic coverage and new query features for modular enzymes',Tidak ditemukan,"Nucleic acids research 49 (D1), D639-D643, 2021",2021,127,the antismash database version 3 increased taxonomic coverage and new query features for modular enzymes,Ekosistem Darat
Pencurian dan Alih Fungsi Lahan Komoditas Lada: Rangkaian Penyebab dan Rumusan Solusi,https://scholar.google.com/scholar?q=+intitle:'Pencurian dan Alih Fungsi Lahan Komoditas Lada: Rangkaian Penyebab dan Rumusan Solusi',Tidak ditemukan,"Prosiding Seminar Nasional Inovasi Teknologi Pertanian “Inovasi Teknologi …, 2021",2021,3,pencurian alih fungsi lahan komoditas lada rangkaian penyebab rumusan solusi,Konsumsi dan Produksi Bertanggung Jawab
Menangkal Elit Lokal dan Oligarki Melalui Demokrasi Ekonomi,https://scholar.google.com/scholar?q=+intitle:'Menangkal Elit Lokal dan Oligarki Melalui Demokrasi Ekonomi',Tidak ditemukan,"Book Series Demokrasi dan Otonomi Daerah Volume 1: Dinasti Politik dan …, 2021",2021,6,menangkal elit lokal oligarki melalui demokrasi ekonomi,Kota dan Permukiman Berkelanjutan
Pemanfaatan Aplikasi Quiver-3D Coloring Berbasis Augmented Reality dalam Pengembangan Kognitif Anak Usia Dini,https://scholar.google.com/scholar?q=+intitle:'Pemanfaatan Aplikasi Quiver-3D Coloring Berbasis Augmented Reality dalam Pengembangan Kognitif Anak Usia Dini',Tidak ditemukan,"Prosiding Seminar Nasional Guruan, 1-8, 2021",2021,3,pemanfaatan aplikasi quiver3d coloring berbasis augmented reality pengembangan kognitif anak usia dini,Pendidikan Berkualitas
Bantuan Teknis Pembuatan Peta Foto dan Peta Garis Perumahan Indah Sejahtera I Sukarame Kota Bandar Lampung dengan Teknologi UAV,https://scholar.google.com/scholar?q=+intitle:'Bantuan Teknis Pembuatan Peta Foto dan Peta Garis Perumahan Indah Sejahtera I Sukarame Kota Bandar Lampung dengan Teknologi UAV',Tidak ditemukan,,2021,0,bantuan teknis pembuatan peta foto peta garis perumahan indah sejahtera i sukarame kota bandar lampung teknologi uav,Kota dan Permukiman Berkelanjutan
Determinan Indeks Harga Saham Gabungan (IHSG) Jangka Pendek dan Panjang,https://scholar.google.com/scholar?q=+intitle:'Determinan Indeks Harga Saham Gabungan (IHSG) Jangka Pendek dan Panjang',Tidak ditemukan,"Studi Akuntansi, Keuangan, Dan Manajemen 2 (1), 15-28, 2022",2022,5,determinan indeks harga saham gabungan ihsg jangka pendek panjang,Berkurangnya Kesenjangan
Entrepreneurial Skill Development in Indonesia and Nigeria through Project-Based Learning,https://scholar.google.com/scholar?q=+intitle:'Entrepreneurial Skill Development in Indonesia and Nigeria through Project-Based Learning',Tidak ditemukan,"JPPI (Jurnal Penelitian Pendidikan Indonesia) 7 (3), 385, 2022",2022,4,entrepreneurial skill development in indonesia and nigeria through projectbased learning,Pendidikan Berkualitas
FROM STATE SOVEREIGNTY TO PEOPLE SOVEREIGNTY: A CASE STUDY OF INDONESIA'S CONSTITUTIONAL COURT,https://scholar.google.com/scholar?q=+intitle:'FROM STATE SOVEREIGNTY TO PEOPLE SOVEREIGNTY: A CASE STUDY OF INDONESIA'S CONSTITUTIONAL COURT',Tidak ditemukan,"Journal of Legal, Ethical and Regulatory Issues 24, 1-13",2021,0,from state sovereignty to people sovereignty a case study of indonesias constitutional court,"Perdamaian, Keadilan dan Kelembagaan"
Fibrous Displasia,https://scholar.google.com/scholar?q=+intitle:'Fibrous Displasia',Tidak ditemukan,"Medical Profession Journal of Lampung 11 (1), 135-140, 2021",2021,2,fibrous displasia,Ekosistem Darat
PROFESIONALISME KERJA PEGAWAI DALAM MENINGKATKAN KUALITAS PELAYANAN PUBLIK (Studi pada Dinas Kependudukan dan Pencatatan Sipil Kabupaten Lampung Tengah),https://scholar.google.com/scholar?q=+intitle:'PROFESIONALISME KERJA PEGAWAI DALAM MENINGKATKAN KUALITAS PELAYANAN PUBLIK (Studi pada Dinas Kependudukan dan Pencatatan Sipil Kabupaten Lampung Tengah)',Tidak ditemukan,"Fakultas Ilmu Sosial dan Ilmu Politik, 2022",2022,0,profesionalisme kerja pegawai meningkatkan kualitas pelayanan publik studi dinas kependudukan pencatatan sipil kabupaten lampung tengah,Pendidikan Berkualitas
Problematika dalam Pembelajaran Online di MI Muhammadiyah 14 Talang Ulu Rejang Lebong pada Masa Pandemi Covid-19,https://scholar.google.com/scholar?q=+intitle:'Problematika dalam Pembelajaran Online di MI Muhammadiyah 14 Talang Ulu Rejang Lebong pada Masa Pandemi Covid-19',Tidak ditemukan,"Institut Agama Islam Negeri Curup, 2021",2021,0,problematika pembelajaran online mi muhammadiyah 14 talang ulu rejang lebong masa pandemi covid19,Pendidikan Berkualitas
The use of N HNO3 to determine copper and zinc levels in heavy-metal polluted tropical soils,https://scholar.google.com/scholar?q=+intitle:'The use of N HNO3 to determine copper and zinc levels in heavy-metal polluted tropical soils',Tidak ditemukan,"IOP Conference Series: Earth and Environmental Science 905 (1), 012001, 2021",2021,4,the use of n hno3 to determine copper and zinc levels in heavymetal polluted tropical soils,Air Bersih dan Sanitasi Layak
Proses Perkecambahan Tebu Varietas Komersial Menggunakan Metode Stek Satu Mata Tunas (Bud Chips) Pada Musim Tanam Awal di PT. Gunung Madu Plantations,https://scholar.google.com/scholar?q=+intitle:'Proses Perkecambahan Tebu Varietas Komersial Menggunakan Metode Stek Satu Mata Tunas (Bud Chips) Pada Musim Tanam Awal di PT. Gunung Madu Plantations',Tidak ditemukan,,2021,0,proses perkecambahan tebu varietas komersial menggunakan metode stek satu mata tunas bud chips musim tanam awal pt gunung madu plantations,Energi Bersih dan Terjangkau
"Nengah-Nyappur (Studi Makna dan Fungsi Kearifan Lokal NengahNyappur pada Masyarakat Adat Marga Legun Paksi Bulok, Kalianda, Lampung Selatan)","https://scholar.google.com/scholar?q=+intitle:'Nengah-Nyappur (Studi Makna dan Fungsi Kearifan Lokal NengahNyappur pada Masyarakat Adat Marga Legun Paksi Bulok, Kalianda, Lampung Selatan)'",Tidak ditemukan,"Universitas Lampung, 2021",2021,2,nengahnyappur studi makna fungsi kearifan lokal nengahnyappur masyarakat adat marga legun paksi bulok kalianda lampung selatan,Ekosistem Darat
PEMBELAJARAN PENDIDIKAN KEWARGANEGARAAN SEKOLAH DASAR,https://scholar.google.com/scholar?q=+intitle:'PEMBELAJARAN PENDIDIKAN KEWARGANEGARAAN SEKOLAH DASAR',Tidak ditemukan,"Graha Ilmu, 2021",2021,0,pembelajaran pendidikan kewarganegaraan sekolah dasar,Pendidikan Berkualitas
"Analisis Perbandingan Kapasitas Dan Biaya Antara Pondasi Tiang Pancang Dan Bored Pile (Studi Kasus: Pembangunan Gedung RSGM Jimbaran, Bali)","https://scholar.google.com/scholar?q=+intitle:'Analisis Perbandingan Kapasitas Dan Biaya Antara Pondasi Tiang Pancang Dan Bored Pile (Studi Kasus: Pembangunan Gedung RSGM Jimbaran, Bali)'",Tidak ditemukan,"Politeknik Negeri Bali, 2022",2022,0,analisis perbandingan kapasitas biaya antara pondasi tiang pancang bored pile studi kasus pembangunan gedung rsgm jimbaran bali,Pekerjaan Layak dan Pertumbuhan Ekonomi
Strategi Guru Bk Dalam Mengatasi Krisis Identitas,https://scholar.google.com/scholar?q=+intitle:'Strategi Guru Bk Dalam Mengatasi Krisis Identitas',Tidak ditemukan,"Educouns Journal: Jurnal Pendidikan dan Bimbingan Konseling 2 (1), 70-74, 2021",2021,9,strategi guru bk mengatasi krisis identitas,Pendidikan Berkualitas
Confidence interval estimation of gamma distribution lifetime data using score and bootstrap methods,https://scholar.google.com/scholar?q=+intitle:'Confidence interval estimation of gamma distribution lifetime data using score and bootstrap methods',Tidak ditemukan,"Desimal: Jurnal Matematika 4 (1), 93-100, 2021",2021,0,confidence interval estimation of gamma distribution lifetime data using score and bootstrap methods,Konsumsi dan Produksi Bertanggung Jawab
Character Value of Syair Song Lampung Pesisir Single Guitar,https://scholar.google.com/scholar?q=+intitle:'Character Value of Syair Song Lampung Pesisir Single Guitar',Tidak ditemukan,"Program Postgraduate, University of Lampung, 2021",2021,0,character value of syair song lampung pesisir single guitar,Berkurangnya Kesenjangan
Analisis Kesadaran Hukum Pelaku Usaha Mikro Dalam Labelisasi Olahan Pangan Sebagai Bentuk Perlindungan Konsumen,https://scholar.google.com/scholar?q=+intitle:'Analisis Kesadaran Hukum Pelaku Usaha Mikro Dalam Labelisasi Olahan Pangan Sebagai Bentuk Perlindungan Konsumen',Tidak ditemukan,"Jurnal Hukum Malahayati 2 (1), 104-115, 2021",2021,5,analisis kesadaran hukum pelaku usaha mikro labelisasi olahan pangan bentuk perlindungan konsumen,Konsumsi dan Produksi Bertanggung Jawab
Persepsi Pengunjung Terhadap Kegiatan Wisata di Taman Kupu-Kupu Gita Persada,https://scholar.google.com/scholar?q=+intitle:'Persepsi Pengunjung Terhadap Kegiatan Wisata di Taman Kupu-Kupu Gita Persada',Tidak ditemukan,"Jurnal Hutan Tropis 9 (1), 56-64, 2021",2021,6,persepsi pengunjung terhadap kegiatan wisata taman kupukupu gita persada,Ekosistem Darat
Gaya Kepemimpinan Kepala Desa dalam Meningkatkan Partisipasi Masyarakat untuk Pembangunan Desa (Studi Gedung Wani Kecamatan Marga Tiga Kabupaten Lampung Timur),https://scholar.google.com/scholar?q=+intitle:'Gaya Kepemimpinan Kepala Desa dalam Meningkatkan Partisipasi Masyarakat untuk Pembangunan Desa (Studi Gedung Wani Kecamatan Marga Tiga Kabupaten Lampung Timur)',Tidak ditemukan,"FAKULTAS ILMU SOSIAL DAN ILMU POLITIK, 2021",2021,18,gaya kepemimpinan kepala desa meningkatkan partisipasi masyarakat pembangunan desa studi gedung wani kecamatan marga tiga kabupaten lampung timur,Pendidikan Berkualitas
Sistem Pendukung Keputusan Penentuan Wali Kelas Berdasarkan Prestasi Guru Dengan Metode Analytical Hierarchy Process (AHP) Berbasis Web,https://scholar.google.com/scholar?q=+intitle:'Sistem Pendukung Keputusan Penentuan Wali Kelas Berdasarkan Prestasi Guru Dengan Metode Analytical Hierarchy Process (AHP) Berbasis Web',Tidak ditemukan,"Jurnal Media Informatika Budidarma 6 (1), 728, 2022",2022,20,sistem pendukung keputusan penentuan wali kelas berdasarkan prestasi guru metode analytical hierarchy process ahp berbasis web,Pendidikan Berkualitas
FAKTOR-FAKTOR YANG MEMPENGARUHI TINGKAT KECEMASAN PASIEN YANG AKAN DI PASANGAN INFUS DI UGD PUSKESMAS SABBANG,https://scholar.google.com/scholar?q=+intitle:'FAKTOR-FAKTOR YANG MEMPENGARUHI TINGKAT KECEMASAN PASIEN YANG AKAN DI PASANGAN INFUS DI UGD PUSKESMAS SABBANG',Tidak ditemukan,"Jurnal Kesehatan Luwu Raya 8 (1), 85-92, 2021",2021,2,faktorfaktor mempengaruhi tingkat kecemasan pasien pasangan infus ugd puskesmas sabbang,Kesehatan dan Kesejahteraan
The Application of Guajava Leaf Extract (Psidium guajava Linnaeus) to Increase Non Spesific Immunity of Common Carp (Cyprinus carpio Linnaeus) Infected by Motile Aeromonas …,https://scholar.google.com/scholar?q=+intitle:'The Application of Guajava Leaf Extract (Psidium guajava Linnaeus) to Increase Non Spesific Immunity of Common Carp (Cyprinus carpio Linnaeus) Infected by Motile Aeromonas …',Tidak ditemukan,"Journal of Aquatropica Asia 6 (2), 48-59",2021,0,the application of guajava leaf extract psidium guajava linnaeus to increase non spesific immunity of common carp cyprinus carpio linnaeus infected by motile aeromonas,Ekosistem Darat
PENGARUH MODEL PEMBELAJARAN ELABORASI TERHADAP HASIL BELAJAR SEJARAH DENGAN MEMPERHATIKAN KEAKTIFAN BELAJAR SISWA KELAS XI IPS MAN PRINGSEWU,https://scholar.google.com/scholar?q=+intitle:'PENGARUH MODEL PEMBELAJARAN ELABORASI TERHADAP HASIL BELAJAR SEJARAH DENGAN MEMPERHATIKAN KEAKTIFAN BELAJAR SISWA KELAS XI IPS MAN PRINGSEWU',Tidak ditemukan,"FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN, 2022",2022,0,pengaruh model pembelajaran elaborasi terhadap hasil belajar sejarah memperhatikan keaktifan belajar siswa kelas xi ips man pringsewu,Pendidikan Berkualitas
Pengaruh Manipulasi Iklim Kandang Melalui Pengkabutan terhadap Respon Fisiologis dan Ketahanan Panas Kambing Sapera dan Peranakan Ettawa,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Manipulasi Iklim Kandang Melalui Pengkabutan terhadap Respon Fisiologis dan Ketahanan Panas Kambing Sapera dan Peranakan Ettawa',Tidak ditemukan,"Jurnal Riset dan Inovasi Peternakan (Journal of Research and Innovation of …, 2021",2021,2,pengaruh manipulasi iklim kandang melalui pengkabutan terhadap respon fisiologis ketahanan panas kambing sapera peranakan ettawa,Penanganan Perubahan Iklim
BENTUK IMPERATIF BAHASA LAMPUNG DALAM KAMPANYE PROTOKOL KESEHATAN DI ERA PANDEMI COVID-19,https://scholar.google.com/scholar?q=+intitle:'BENTUK IMPERATIF BAHASA LAMPUNG DALAM KAMPANYE PROTOKOL KESEHATAN DI ERA PANDEMI COVID-19',Tidak ditemukan,"Tutur: Cakrawala Kajian Bahasa-Bahasa Nusantara 7 (1), 84-93, 2021",2021,0,bentuk imperatif bahasa lampung kampanye protokol kesehatan era pandemi covid19,Penanganan Perubahan Iklim
"Pemaknaan Ziarah Kubur Makam Keramat (Studi Kasus: Peziarah Makam Mbah Priok, Jakarta Utara)","https://scholar.google.com/scholar?q=+intitle:'Pemaknaan Ziarah Kubur Makam Keramat (Studi Kasus: Peziarah Makam Mbah Priok, Jakarta Utara)'",Tidak ditemukan,"Program Studi Sosiologi Fakultas Ilmu Sosial Dan Ilmu Politik Universitas …, 2021",2021,4,pemaknaan ziarah kubur makam keramat studi kasus peziarah makam mbah priok jakarta utara,Ekosistem Darat
erbedaan Kekuatan Otot Genggam Tangan Antara Tentara Nasional onesia Dengan Mahasiswa Fakultas Kedokteran Universitas Lampung,https://scholar.google.com/scholar?q=+intitle:'erbedaan Kekuatan Otot Genggam Tangan Antara Tentara Nasional onesia Dengan Mahasiswa Fakultas Kedokteran Universitas Lampung',Tidak ditemukan,"Jurnal Kesehatan dan Agromedicine 8 (1), 2021",2021,0,erbedaan kekuatan otot genggam tangan antara tentara nasional onesia mahasiswa fakultas kedokteran universitas lampung,Pendidikan Berkualitas
